Request_ID,Amount,Payment_Method,Payment_Status
8050,27.96,Card,Pending
8051,71.61,Card,Pending
8052,594.21,Card,Paid
8053,55.03,Cash,Pending
8054,2.77,Card,Pending
8055,403.54,Card,Paid
8056,68.7,Cash,Pending
8057,1.98,Cash,Pending
8058,72.44,Cash,Pending
8059,285.24,Wallet,Paid
8060,48.1,Card,Pending
8061,41.52,Card,Pending
8062,38.45,Cash,Pending
8063,23.43,Cash,Pending
8064,578.61,Cash,Paid
8065,19.3,Card,Pending
8066,84.57,Card,Pending
8067,23.53,Cash,Pending
8068,69.44,Card,Pending
8069,9.01,Cash,Pending
8070,511.0,Wallet,Paid
8071,80.46,Card,Pending
8072,8.08,Cash,Pending
8073,60.34,Card,Pending
8074,320.86,Cash,Paid
8075,29.07,Cash,Pending
8076,769.04,Cash,Paid
8077,64.39,Cash,Pending
8078,7.91,Card,Pending
8079,14.72,Card,Pending
8080,64.18,Card,Pending
8081,82.6,Cash,Pending
8082,76.62,Card,Pending
8083,757.14,Card,Paid
8084,14.25,Cash,Pending
8085,83.9,Card,Pending
8086,47.69,Card,Pending
8087,39.61,Cash,Pending
8088,35.52,Card,Pending
8089,60.07,Card,Pending
8090,66.0,Cash,Pending
8091,10.75,Cash,Pending
8092,863.62,Card,Paid
8093,439.35,Card,Paid
8094,254.57,Card,Paid
8095,28.21,Cash,Pending
8096,4.72,Card,Pending
8097,785.58,Wallet,Paid
8098,435.26,Cash,Paid
8099,99.39,Card,Pending
8100,536.98,Wallet,Paid
8101,71.07,Cash,Pending
8102,898.21,Cash,Paid
8103,64.19,Cash,Pending
8104,40.55,Card,Pending
8105,8.84,Cash,Pending
8106,84.5,Card,Pending
8107,16.99,Card,Pending
8108,30.23,Cash,Pending
8109,401.75,Cash,Paid
8110,81.97,Cash,Pending
8111,450.88,Card,Paid
8112,88.11,Cash,Pending
8113,79.14,Card,Pending
8114,35.43,Cash,Pending
8115,21.87,Card,Pending
8116,50.6,Cash,Pending
8117,7.41,Card,Pending
8118,80.01,Card,Pending
8119,826.93,Card,Paid
8120,520.61,Wallet,Paid
8121,78.45,Cash,Pending
8122,12.01,Cash,Pending
8123,369.67,Wallet,Paid
8124,69.25,Cash,Pending
8125,45.37,Cash,Pending
8126,329.57,Card,Paid
8127,78.54,Cash,Pending
8128,16.95,Card,Pending
8129,15.63,Card,Pending
8130,76.16,Cash,Pending
8131,507.03,Cash,Paid
8132,159.92,Card,Paid
8133,81.35,Card,Pending
8134,643.19,Card,Paid
8135,22.59,Card,Pending
8136,26.8,Cash,Pending
8137,781.1,Cash,Paid
8138,64.26,Card,Pending
8139,30.03,Cash,Pending
8140,39.31,Card,Pending
8141,639.87,Cash,Paid
8142,505.63,Cash,Paid
8143,884.12,Wallet,Paid
8144,472.22,Card,Paid
8145,108.63,Cash,Paid
8146,23.95,Card,Pending
8147,21.74,Cash,Pending
8148,77.72,Cash,Pending
8149,90.19,Cash,Pending
8150,66.46,Cash,Pending
8151,52.08,Cash,Pending
8152,66.78,Card,Pending
8153,57.54,Card,Pending
8154,706.65,Wallet,Paid
8155,24.34,Card,Pending
8156,37.64,Card,Pending
8157,269.86,Cash,Paid
8158,693.81,Wallet,Paid
8159,97.45,Wallet,Paid
8160,11.76,Cash,Pending
8161,88.83,Cash,Pending
8162,646.59,Cash,Paid
8163,51.91,Card,Pending
8164,167.77,Wallet,Paid
8165,91.23,Card,Pending
8166,69.17,Card,Pending
8167,89.86,Card,Pending
8168,3.21,Cash,Pending
8169,45.47,Card,Pending
8170,31.28,Card,Pending
8171,77.39,Cash,Pending
8172,48.46,Card,Pending
8173,93.2,Card,Pending
8174,50.32,Card,Pending
8175,54.86,Card,Pending
8176,77.82,Card,Pending
8177,93.38,Cash,Pending
8178,78.09,Cash,Pending
8179,8.66,Cash,Pending
8180,582.05,Wallet,Paid
8181,53.31,Card,Pending
8182,67.2,Card,Pending
8183,935.59,Wallet,Paid
8184,891.7,Cash,Paid
8185,25.0,Cash,Pending
8186,111.04,Card,Paid
8187,5.5,Card,Pending
8188,58.09,Card,Pending
8189,38.92,Card,Pending
8190,10.66,Card,Pending
8191,95.05,Card,Pending
8192,57.9,Card,Pending
8193,685.76,Cash,Paid
8194,884.46,Wallet,Paid
8195,13.87,Card,Pending
8196,548.48,Cash,Paid
8197,66.69,Card,Pending
8198,956.73,Wallet,Paid
8199,66.71,Card,Pending
8200,63.14,Cash,Pending
8201,382.08,Card,Paid
8202,363.59,Cash,Paid
8203,30.92,Cash,Pending
8204,28.52,Cash,Pending
8205,81.99,Card,Pending
8206,74.78,Card,Pending
8207,11.44,Card,Pending
8208,2.44,Card,Pending
8209,678.61,Wallet,Paid
8210,26.12,Cash,Pending
8211,599.63,Cash,Paid
8212,43.32,Card,Pending
8213,914.15,Wallet,Paid
8214,63.86,Cash,Pending
8215,18.66,Cash,Pending
8216,166.29,Cash,Paid
8217,22.52,Card,Pending
8218,532.83,Card,Paid
8219,501.92,Wallet,Paid
8220,11.98,Card,Pending
8221,37.09,Card,Pending
8222,66.47,Cash,Pending
8223,58.85,Cash,Pending
8224,437.71,Cash,Paid
8225,21.38,Cash,Pending
8226,558.96,Wallet,Paid
8227,46.22,Card,Pending
8228,66.61,Card,Paid
8229,43.0,Cash,Pending
8230,27.62,Cash,Pending
8231,30.87,Cash,Pending
8232,366.1,Wallet,Paid
8233,68.75,Cash,Pending
8234,79.8,Cash,Pending
8235,48.39,Card,Pending
8236,592.98,Wallet,Paid
8237,27.81,Cash,Pending
8238,79.68,Cash,Pending
8239,71.33,Cash,Pending
8240,415.78,Cash,Paid
8241,89.18,Cash,Pending
8242,767.68,Wallet,Paid
8243,97.63,Card,Pending
8244,44.98,Cash,Pending
8245,50.68,Card,Pending
8246,399.38,Wallet,Paid
8247,3.87,Cash,Pending
8248,874.4,Cash,Paid
8249,58.26,Card,Pending
8250,2.49,Card,Pending
8251,59.05,Cash,Pending
8252,379.3,Card,Paid
8253,251.48,Cash,Paid
8254,47.5,Cash,Pending
8255,48.04,Card,Pending
8256,423.68,Wallet,Paid
8257,628.64,Card,Paid
8258,72.67,Cash,Pending
8259,92.66,Card,Pending
8260,18.71,Card,Pending
8261,407.41,Cash,Paid
8262,93.65,Card,Pending
8263,44.48,Card,Pending
8264,10.49,Card,Pending
8265,75.53,Card,Pending
8266,87.49,Cash,Pending
8267,30.25,Card,Pending
8268,93.33,Cash,Pending
8269,61.24,Cash,Pending
8270,17.7,Cash,Pending
8271,99.13,Cash,Pending
8272,30.37,Card,Pending
8273,95.93,Cash,Pending
8274,779.17,Card,Paid
8275,25.86,Cash,Pending
8276,114.86,Card,Paid
8277,60.16,Cash,Pending
8278,5.66,Card,Pending
8279,31.44,Cash,Pending
8280,45.51,Cash,Pending
8281,60.46,Card,Pending
8282,62.97,Cash,Pending
8283,490.85,Cash,Paid
8284,65.4,Card,Pending
8285,484.55,Wallet,Paid
8286,274.21,Cash,Paid
8287,89.03,Cash,Pending
8288,42.88,Card,Pending
8289,92.84,Cash,Pending
8290,553.04,Wallet,Paid
8291,508.86,Wallet,Paid
8292,61.65,Cash,Pending
8293,700.91,Card,Paid
8294,15.09,Card,Pending
8295,96.92,Cash,Pending
8296,35.57,Cash,Pending
8297,19.04,Cash,Pending
8298,50.59,Cash,Pending
8299,97.49,Cash,Pending
8300,2.35,Cash,Pending
8301,84.47,Card,Pending
8302,85.59,Cash,Pending
8303,26.9,Cash,Pending
8304,247.3,Card,Paid
8305,78.47,Card,Pending
8306,110.03,Cash,Paid
8307,53.0,Cash,Pending
8308,17.84,Card,Pending
8309,694.88,Wallet,Paid
8310,159.13,Card,Paid
8311,46.35,Card,Pending
8312,69.05,Cash,Pending
8313,11.57,Cash,Pending
8314,634.67,Cash,Paid
8315,40.95,Cash,Pending
8316,737.9,Wallet,Paid
8317,56.96,Cash,Pending
8318,71.58,Cash,Pending
8319,50.85,Card,Pending
8320,966.06,Cash,Paid
8321,302.86,Wallet,Paid
8322,67.72,Cash,Pending
8323,10.73,Cash,Pending
8324,33.9,Card,Pending
8325,2.91,Cash,Pending
8326,19.69,Card,Pending
8327,61.26,Card,Pending
8328,847.8,Cash,Paid
8329,6.07,Card,Pending
8330,3.92,Card,Pending
8331,243.42,Wallet,Paid
8332,457.02,Cash,Paid
8333,73.03,Card,Pending
8334,987.28,Wallet,Paid
8335,448.42,Wallet,Paid
8336,41.03,Cash,Pending
8337,5.95,Card,Pending
8338,49.45,Cash,Pending
8339,435.38,Wallet,Paid
8340,689.34,Wallet,Paid
8341,641.66,Wallet,Paid
8342,91.08,Card,Pending
8343,37.07,Card,Pending
8344,59.98,Card,Pending
8345,61.8,Card,Pending
8346,572.48,Card,Paid
8347,80.75,Cash,Pending
8348,723.34,Wallet,Paid
8349,14.44,Cash,Pending
8350,30.69,Card,Pending
8351,61.72,Card,Pending
8352,55.59,Cash,Pending
8353,89.68,Cash,Paid
8354,374.45,Cash,Paid
8355,95.65,Card,Pending
8356,415.0,Cash,Paid
8357,3.38,Card,Pending
8358,361.3,Cash,Paid
8359,55.55,Card,Pending
8360,67.85,Cash,Pending
8361,0.65,Card,Pending
8362,540.32,Wallet,Paid
8363,94.67,Cash,Pending
8364,77.75,Card,Pending
8365,24.76,Card,Pending
8366,83.4,Cash,Pending
8367,24.91,Cash,Pending
8368,105.27,Wallet,Paid
8369,164.15,Cash,Paid
8370,642.01,Card,Paid
8371,83.53,Card,Pending
8372,387.22,Cash,Paid
8373,286.96,Cash,Paid
8374,16.56,Card,Pending
8375,22.36,Cash,Pending
8376,37.57,Card,Pending
8377,50.08,Cash,Pending
8378,2.1,Card,Pending
8379,2.04,Card,Pending
8380,76.5,Card,Pending
8381,664.71,Card,Paid
8382,96.41,Cash,Pending
8383,43.35,Card,Pending
8384,53.15,Card,Pending
8385,790.33,Card,Paid
8386,156.76,Cash,Paid
8387,96.67,Cash,Pending
8388,90.25,Card,Pending
8389,809.17,Wallet,Paid
8390,14.65,Cash,Pending
8391,333.2,Cash,Paid
8392,14.27,Cash,Pending
8393,864.69,Wallet,Paid
8394,33.19,Card,Pending
8395,95.5,Cash,Pending
8396,66.17,Cash,Pending
8397,38.49,Cash,Pending
8398,597.26,Card,Paid
8399,730.22,Cash,Paid
8400,99.98,Card,Pending
8401,79.94,Cash,Pending
8402,31.05,Card,Pending
8403,94.27,Card,Pending
8404,793.08,Cash,Paid
8405,369.81,Card,Paid
8406,538.43,Card,Paid
8407,93.93,Cash,Pending
8408,52.54,Cash,Pending
8409,39.19,Cash,Pending
8410,34.99,Card,Pending
8411,78.45,Cash,Pending
8412,4.33,Card,Pending
8413,30.51,Cash,Pending
8414,46.79,Cash,Pending
8415,994.1,Cash,Paid
8416,61.51,Cash,Pending
8417,43.85,Card,Pending
8418,931.2,Cash,Paid
8419,11.06,Card,Pending
8420,62.05,Cash,Pending
8421,6.04,Card,Pending
8422,546.3,Cash,Paid
8423,76.05,Cash,Pending
8424,80.49,Card,Pending
8425,3.42,Cash,Pending
8426,647.76,Wallet,Paid
8427,91.8,Cash,Pending
8428,14.48,Cash,Pending
8429,768.44,Card,Paid
8430,53.94,Card,Pending
8431,78.61,Card,Pending
8432,76.73,Cash,Pending
8433,52.36,Card,Pending
8434,51.5,Card,Pending
8435,531.03,Wallet,Paid
8436,891.84,Wallet,Paid
8437,40.88,Cash,Pending
8438,70.28,Cash,Pending
8439,369.23,Cash,Paid
8440,56.26,Cash,Pending
8441,37.36,Card,Pending
8442,70.63,Cash,Pending
8443,21.53,Card,Pending
8444,222.55,Cash,Paid
8445,339.18,Cash,Paid
8446,31.67,Card,Pending
8447,2.27,Card,Pending
8448,13.24,Cash,Pending
8449,6.09,Card,Pending
8450,40.35,Cash,Pending
8451,34.31,Cash,Pending
8452,40.43,Cash,Pending
8453,2.44,Card,Pending
8454,83.0,Card,Pending
8455,756.77,Card,Paid
8456,66.9,Cash,Pending
8457,717.75,Card,Paid
8458,57.23,Card,Pending
8459,239.61,Cash,Paid
8460,379.93,Cash,Paid
8461,269.42,Card,Paid
8462,93.18,Cash,Pending
8463,839.74,Card,Paid
8464,863.3,Wallet,Paid
8465,37.08,Card,Pending
8466,819.05,Wallet,Paid
8467,69.55,Cash,Pending
8468,259.05,Card,Paid
8469,75.32,Card,Pending
8470,12.56,Card,Pending
8471,396.78,Card,Paid
8472,81.96,Cash,Pending
8473,316.32,Cash,Paid
8474,0.32,Card,Pending
8475,660.53,Cash,Paid
8476,32.44,Cash,Pending
8477,798.12,Wallet,Paid
8478,585.88,Cash,Paid
8479,61.75,Cash,Pending
8480,324.92,Card,Paid
8481,16.79,Card,Pending
8482,15.96,Card,Pending
8483,576.01,Card,Paid
8484,27.45,Card,Pending
8485,730.32,Wallet,Paid
8486,31.67,Cash,Pending
8487,43.15,Card,Pending
8488,51.93,Card,Pending
8489,81.2,Card,Pending
8490,66.06,Cash,Pending
8491,15.46,Cash,Pending
8492,60.87,Card,Pending
8493,94.16,Card,Pending
8494,699.9,Wallet,Paid
8495,87.65,Card,Pending
8496,37.87,Cash,Pending
8497,885.97,Card,Paid
8498,62.38,Card,Pending
8499,4.14,Cash,Pending
8500,100.56,Wallet,Paid
8501,30.61,Cash,Pending
8502,79.83,Cash,Pending
8503,1.05,Cash,Pending
8504,82.69,Cash,Pending
8505,10.59,Cash,Pending
8506,5.1,Cash,Pending
8507,79.65,Cash,Pending
8508,181.76,Cash,Paid
8509,24.71,Card,Pending
8510,51.49,Card,Pending
8511,42.61,Card,Pending
8512,48.26,Card,Pending
8513,748.39,Cash,Paid
8514,86.93,Cash,Pending
8515,907.2,Cash,Paid
8516,223.73,Cash,Paid
8517,59.97,Card,Pending
8518,19.26,Card,Pending
8519,80.81,Card,Paid
8520,41.95,Cash,Pending
8521,26.77,Cash,Pending
8522,41.3,Card,Pending
8523,69.89,Card,Pending
8524,25.73,Card,Pending
8525,75.29,Card,Pending
8526,30.25,Cash,Pending
8527,71.56,Cash,Pending
8528,41.03,Cash,Pending
8529,634.63,Wallet,Paid
8530,92.53,Card,Paid
8531,20.88,Cash,Pending
8532,22.93,Card,Pending
8533,785.7,Wallet,Paid
8534,8.96,Card,Pending
8535,139.2,Wallet,Paid
8536,488.04,Cash,Paid
8537,294.4,Wallet,Paid
8538,83.07,Card,Pending
8539,933.38,Card,Paid
8540,76.0,Card,Pending
8541,22.89,Cash,Pending
8542,183.83,Card,Paid
8543,3.85,Cash,Pending
8544,952.57,Wallet,Paid
8545,25.67,Card,Pending
8546,57.14,Card,Pending
8547,63.41,Cash,Pending
8548,32.61,Cash,Pending
8549,33.23,Card,Pending
8550,10.96,Cash,Pending
8551,149.35,Wallet,Paid
8552,71.6,Card,Pending
8553,92.41,Cash,Pending
8554,775.83,Card,Paid
8555,65.85,Cash,Pending
8556,10.26,Cash,Pending
8557,61.05,Cash,Pending
8558,68.26,Cash,Pending
8559,956.24,Cash,Paid
8560,721.94,Wallet,Paid
8561,509.39,Wallet,Paid
8562,99.45,Cash,Pending
8563,77.44,Card,Pending
8564,61.4,Cash,Pending
8565,241.52,Wallet,Paid
8566,23.43,Cash,Pending
8567,87.92,Cash,Pending
8568,508.49,Wallet,Paid
8569,66.53,Cash,Pending
8570,787.09,Wallet,Paid
8571,51.15,Cash,Paid
8572,83.97,Cash,Pending
8573,45.94,Card,Pending
8574,28.33,Card,Pending
8575,87.73,Cash,Pending
8576,562.11,Cash,Paid
8577,25.47,Cash,Pending
8578,18.45,Cash,Pending
8579,43.58,Card,Pending
8580,588.92,Wallet,Paid
8581,566.22,Card,Paid
8582,21.28,Cash,Pending
8583,5.71,Card,Pending
8584,2.83,Card,Pending
8585,877.88,Card,Paid
8586,48.1,Cash,Pending
8587,225.87,Wallet,Paid
8588,552.41,Cash,Paid
8589,855.02,Card,Paid
8590,80.61,Card,Pending
8591,48.14,Cash,Pending
8592,39.79,Card,Pending
8593,71.31,Card,Pending
8594,53.44,Cash,Pending
8595,107.36,Card,Paid
8596,73.54,Card,Pending
8597,6.27,Card,Pending
8598,807.8,Cash,Paid
8599,99.86,Card,Pending
8600,37.15,Card,Pending
8601,41.51,Card,Pending
8602,718.86,Wallet,Paid
8603,43.85,Cash,Pending
8604,32.13,Card,Pending
8605,92.24,Cash,Pending
8606,914.87,Card,Paid
8607,66.59,Card,Pending
8608,616.36,Cash,Paid
8609,8.64,Card,Pending
8610,247.01,Cash,Paid
8611,965.05,Card,Paid
8612,14.46,Card,Pending
8613,13.88,Card,Pending
8614,678.62,Wallet,Paid
8615,78.82,Card,Pending
8616,440.6,Card,Paid
8617,634.66,Wallet,Paid
8618,825.02,Cash,Paid
8619,98.64,Cash,Pending
8620,50.32,Cash,Pending
8621,40.03,Cash,Pending
8622,26.15,Cash,Pending
8623,521.28,Wallet,Paid
8624,64.25,Card,Pending
8625,686.89,Card,Paid
8626,91.37,Card,Pending
8627,4.26,Cash,Pending
8628,30.5,Cash,Pending
8629,23.84,Cash,Pending
8630,119.02,Card,Paid
8631,48.47,Card,Pending
8632,5.43,Cash,Pending
8633,1.23,Card,Pending
8634,532.36,Wallet,Paid
8635,91.83,Cash,Pending
8636,75.02,Card,Pending
8637,408.17,Wallet,Paid
8638,846.51,Wallet,Paid
8639,28.97,Cash,Pending
8640,924.72,Cash,Paid
8641,11.93,Cash,Pending
8642,98.0,Cash,Pending
8643,799.72,Cash,Paid
8644,19.67,Cash,Pending
8645,64.95,Card,Pending
8646,5.14,Card,Pending
8647,45.09,Cash,Pending
8648,862.84,Wallet,Paid
8649,26.04,Card,Pending
8650,48.62,Card,Pending
8651,55.21,Cash,Pending
8652,79.64,Card,Pending
8653,91.0,Card,Pending
8654,98.51,Card,Pending
8655,23.22,Card,Pending
8656,91.41,Card,Pending
8657,674.07,Card,Paid
8658,982.43,Card,Paid
8659,4.81,Card,Pending
8660,43.34,Card,Pending
8661,70.42,Card,Pending
8662,41.01,Card,Pending
8663,9.02,Card,Pending
8664,20.93,Card,Pending
8665,64.18,Cash,Pending
8666,26.25,Card,Pending
8667,29.6,Card,Pending
8668,34.09,Card,Pending
8669,83.66,Cash,Pending
8670,2.49,Cash,Pending
8671,14.8,Card,Pending
8672,63.62,Card,Pending
8673,5.27,Cash,Pending
8674,97.04,Cash,Pending
8675,7.04,Cash,Pending
8676,828.08,Cash,Paid
8677,761.69,Wallet,Paid
8678,369.78,Cash,Paid
8679,524.45,Cash,Paid
8680,88.72,Cash,Pending
8681,17.97,Card,Pending
8682,62.44,Card,Pending
8683,82.41,Cash,Pending
8684,89.34,Card,Pending
8685,160.41,Card,Paid
8686,84.52,Cash,Pending
8687,711.45,Card,Paid
8688,34.59,Card,Pending
8689,671.36,Cash,Paid
8690,51.52,Cash,Pending
8691,206.6,Cash,Paid
8692,61.48,Cash,Pending
8693,409.99,Card,Paid
8694,51.09,Cash,Pending
8695,81.66,Card,Pending
8696,84.61,Card,Pending
8697,15.03,Cash,Pending
8698,736.2,Card,Paid
8699,54.68,Cash,Pending
8700,88.79,Cash,Pending
8701,38.01,Card,Pending
8702,68.15,Cash,Pending
8703,73.72,Card,Pending
8704,136.53,Wallet,Paid
8705,40.12,Card,Pending
8706,87.66,Card,Pending
8707,83.35,Card,Pending
8708,88.39,Cash,Pending
8709,59.52,Cash,Pending
8710,63.49,Cash,Pending
8711,89.86,Card,Pending
8712,88.98,Card,Pending
8713,143.98,Card,Paid
8714,291.46,Wallet,Paid
8715,51.89,Cash,Pending
8716,98.51,Card,Pending
8717,10.54,Card,Pending
8718,99.98,Cash,Paid
8719,981.37,Card,Paid
8720,31.37,Cash,Pending
8721,18.47,Cash,Pending
8722,42.12,Card,Pending
8723,44.56,Cash,Pending
8724,23.97,Card,Pending
8725,64.56,Cash,Pending
8726,859.96,Card,Paid
8727,59.31,Card,Pending
8728,412.81,Card,Paid
8729,217.99,Cash,Paid
8730,71.86,Cash,Pending
8731,51.2,Card,Pending
8732,20.81,Card,Pending
8733,81.6,Cash,Pending
8734,26.1,Cash,Pending
8735,9.47,Card,Pending
8736,17.87,Card,Pending
8737,91.36,Card,Pending
8738,19.28,Cash,Pending
8739,32.6,Cash,Pending
8740,35.43,Cash,Pending
8741,4.39,Card,Pending
8742,64.7,Cash,Pending
8743,565.05,Card,Paid
8744,354.45,Cash,Paid
8745,3.35,Cash,Pending
8746,212.14,Wallet,Paid
8747,4.52,Card,Pending
8748,37.21,Card,Pending
8749,464.42,Cash,Paid
8750,46.57,Cash,Pending
8751,34.49,Card,Pending
8752,114.1,Wallet,Paid
8753,971.61,Card,Paid
8754,82.49,Cash,Pending
8755,499.63,Wallet,Paid
8756,30.13,Cash,Pending
8757,14.39,Cash,Pending
8758,629.12,Wallet,Paid
8759,194.21,Cash,Paid
8760,799.37,Cash,Paid
8761,60.49,Card,Pending
8762,53.83,Cash,Pending
8763,81.26,Cash,Pending
8764,250.58,Card,Paid
8765,36.4,Card,Pending
8766,77.1,Cash,Pending
8767,279.83,Card,Paid
8768,174.44,Cash,Paid
8769,54.32,Cash,Paid
8770,916.0,Card,Paid
8771,62.04,Cash,Pending
8772,65.88,Card,Pending
8773,95.08,Cash,Pending
8774,82.22,Cash,Paid
8775,53.39,Card,Pending
8776,790.11,Card,Paid
8777,69.1,Card,Pending
8778,18.18,Card,Pending
8779,568.75,Wallet,Paid
8780,616.62,Cash,Paid
8781,22.17,Cash,Pending
8782,9.18,Card,Pending
8783,573.17,Card,Paid
8784,30.23,Card,Pending
8785,13.83,Card,Pending
8786,660.33,Card,Paid
8787,69.9,Card,Paid
8788,2.41,Card,Pending
8789,426.55,Cash,Paid
8790,915.71,Wallet,Paid
8791,1.08,Card,Pending
8792,94.75,Cash,Pending
8793,367.4,Wallet,Paid
8794,219.65,Card,Paid
8795,0.31,Card,Pending
8796,717.83,Wallet,Paid
8797,41.3,Cash,Pending
8798,60.33,Cash,Pending
8799,86.53,Cash,Pending
8800,362.23,Card,Paid
8801,24.43,Card,Pending
8802,31.98,Cash,Pending
8803,9.34,Cash,Pending
8804,31.61,Card,Pending
8805,543.01,Card,Paid
8806,15.38,Cash,Pending
8807,593.1,Cash,Paid
8808,547.44,Card,Paid
8809,312.34,Card,Paid
8810,71.18,Cash,Pending
8811,979.73,Cash,Paid
8812,304.34,Cash,Paid
8813,342.34,Wallet,Paid
8814,49.95,Card,Pending
8815,227.39,Cash,Paid
8816,76.79,Cash,Pending
8817,90.24,Cash,Pending
8818,82.59,Cash,Pending
8819,152.28,Wallet,Paid
8820,3.36,Cash,Pending
8821,680.9,Cash,Paid
8822,86.23,Cash,Pending
8823,45.78,Cash,Pending
8824,52.88,Card,Pending
8825,76.6,Card,Pending
8826,83.42,Cash,Pending
8827,271.08,Cash,Paid
8828,99.42,Card,Pending
8829,367.53,Cash,Paid
8830,949.62,Card,Paid
8831,886.26,Card,Paid
8832,64.04,Card,Pending
8833,23.69,Cash,Pending
8834,43.89,Cash,Pending
8835,96.06,Cash,Paid
8836,801.83,Card,Paid
8837,65.92,Card,Pending
8838,72.82,Card,Pending
8839,964.33,Wallet,Paid
8840,60.62,Card,Pending
8841,23.5,Card,Pending
8842,448.67,Card,Paid
8843,66.33,Cash,Pending
8844,34.95,Cash,Pending
8845,69.26,Cash,Pending
8846,59.83,Card,Pending
8847,59.98,Card,Paid
8848,51.11,Cash,Pending
8849,426.55,Wallet,Paid
8850,872.02,Card,Paid
8851,77.03,Card,Pending
8852,77.01,Cash,Pending
8853,27.97,Card,Pending
8854,673.11,Card,Paid
8855,64.9,Cash,Pending
8856,37.53,Card,Pending
8857,917.83,Card,Paid
8858,589.23,Cash,Paid
8859,963.53,Card,Paid
8860,230.18,Cash,Paid
8861,99.29,Cash,Pending
8862,44.54,Cash,Pending
8863,82.8,Cash,Pending
8864,0.8,Card,Pending
8865,249.54,Cash,Paid
8866,78.25,Card,Pending
8867,30.29,Card,Pending
8868,58.89,Cash,Paid
8869,1.21,Card,Pending
8870,21.68,Card,Pending
8871,27.43,Cash,Pending
8872,82.04,Card,Pending
8873,96.24,Cash,Pending
8874,50.03,Card,Pending
8875,15.35,Cash,Pending
8876,312.24,Cash,Paid
8877,19.74,Card,Pending
8878,44.82,Cash,Pending
8879,26.56,Card,Pending
8880,28.68,Card,Pending
8881,99.47,Cash,Pending
8882,656.1,Cash,Paid
8883,369.65,Card,Paid
8884,592.71,Card,Paid
8885,807.95,Card,Paid
8886,55.89,Card,Pending
8887,381.88,Card,Paid
8888,396.28,Wallet,Paid
8889,55.13,Card,Pending
8890,784.76,Wallet,Paid
8891,74.74,Card,Pending
8892,95.44,Cash,Pending
8893,93.62,Cash,Pending
8894,531.11,Wallet,Paid
8895,79.42,Card,Pending
8896,9.33,Card,Pending
8897,189.46,Card,Paid
8898,779.25,Wallet,Paid
8899,10.96,Cash,Pending
8900,76.47,Cash,Pending
8901,67.15,Card,Pending
8902,74.45,Card,Pending
8903,844.01,Card,Paid
8904,690.0,Wallet,Paid
8905,356.11,Card,Paid
8906,88.24,Card,Pending
8907,67.15,Card,Pending
8908,40.2,Card,Pending
8909,60.69,Wallet,Paid
8910,2.81,Card,Pending
8911,64.71,Card,Pending
8912,809.05,Card,Paid
8913,125.53,Cash,Paid
8914,743.75,Wallet,Paid
8915,40.82,Cash,Pending
8916,46.03,Cash,Pending
8917,327.95,Wallet,Paid
8918,844.38,Card,Paid
8919,815.05,Wallet,Paid
8920,30.93,Card,Pending
8921,7.47,Card,Pending
8922,68.83,Cash,Pending
8923,43.57,Card,Pending
8924,58.13,Card,Pending
8925,22.29,Cash,Pending
8926,36.81,Card,Pending
8927,27.17,Card,Pending
8928,8.23,Card,Pending
8929,341.78,Wallet,Paid
8930,12.22,Cash,Pending
8931,214.46,Cash,Paid
8932,73.06,Card,Pending
8933,113.88,Wallet,Paid
8934,73.88,Card,Pending
8935,93.78,Cash,Pending
8936,121.04,Wallet,Paid
8937,31.55,Cash,Pending
8938,82.93,Cash,Pending
8939,31.01,Cash,Pending
8940,84.58,Card,Pending
8941,42.2,Cash,Pending
8942,81.1,Card,Pending
8943,27.87,Cash,Pending
8944,106.89,Wallet,Paid
8945,50.44,Card,Pending
8946,93.73,Cash,Pending
8947,548.85,Cash,Paid
8948,86.49,Cash,Pending
8949,37.69,Card,Pending
8950,72.84,Cash,Pending
8951,16.09,Cash,Pending
8952,73.35,Cash,Pending
8953,31.02,Card,Pending
8954,26.9,Card,Pending
8955,97.79,Card,Pending
8956,45.73,Cash,Pending
8957,206.05,Cash,Paid
8958,37.06,Cash,Pending
8959,31.63,Cash,Pending
8960,843.19,Card,Paid
8961,61.42,Cash,Pending
8962,73.96,Cash,Pending
8963,59.22,Card,Pending
8964,80.34,Cash,Pending
8965,3.45,Cash,Pending
8966,3.41,Card,Pending
8967,5.74,Cash,Pending
8968,83.25,Cash,Pending
8969,761.12,Card,Paid
8970,37.02,Card,Pending
8971,69.09,Cash,Pending
8972,97.45,Card,Pending
8973,39.05,Card,Pending
8974,533.31,Card,Paid
8975,45.74,Cash,Pending
8976,37.1,Card,Pending
8977,496.66,Wallet,Paid
8978,76.21,Card,Pending
8979,36.04,Cash,Pending
8980,73.55,Cash,Pending
8981,826.05,Wallet,Paid
8982,98.6,Cash,Pending
8983,62.17,Cash,Pending
8984,376.79,Wallet,Paid
8985,989.23,Card,Paid
8986,41.36,Card,Pending
8987,923.42,Wallet,Paid
8988,92.58,Cash,Pending
8989,36.09,Cash,Pending
8990,36.53,Cash,Pending
8991,5.05,Card,Pending
8992,81.36,Cash,Pending
8993,694.43,Cash,Paid
8994,908.85,Card,Paid
8995,86.23,Card,Pending
8996,2.36,Card,Pending
8997,27.56,Cash,Pending
8998,9.31,Cash,Pending
8999,763.07,Wallet,Paid
9000,28.16,Card,Pending
9001,196.3,Card,Paid
9002,299.01,Wallet,Paid
